participant,block,trial,stim,wght,resp,reversal,isswitch,isrepeat
7,4,1,1,2,1,0,NaN,NaN
7,4,2,1,3,1,0,0,1
7,4,3,1,1,1,0,0,1
7,4,4,1,2,1,0,0,1
7,4,5,1,2,1,0,0,1
7,4,6,1,2,1,0,0,1
7,4,7,-1,1,1,1,0,1
7,4,8,-1,3,-1,0,1,0
7,4,9,-1,2,-1,0,0,1
7,4,10,-1,1,-1,0,0,1
7,4,11,-1,1,-1,0,0,1
7,4,12,-1,1,-1,0,0,1
7,4,13,1,2,1,1,1,0
7,4,14,1,2,1,0,0,1
7,4,15,1,2,1,0,0,1
7,4,16,1,3,1,0,0,1
7,4,17,1,1,1,0,0,1
7,4,18,1,3,1,0,0,1
7,4,19,1,1,1,0,0,1
7,4,20,1,3,1,0,0,1
7,4,21,-1,1,1,1,0,1
7,4,22,-1,1,-1,0,1,0
7,4,23,-1,3,-1,0,0,1
7,4,24,-1,1,-1,0,0,1
7,4,25,-1,2,-1,0,0,1
7,4,26,-1,3,-1,0,0,1
7,4,27,-1,2,-1,0,0,1
7,4,28,-1,1,-1,0,0,1
7,4,29,-1,3,-1,0,0,1
7,4,30,-1,2,-1,0,0,1
7,4,31,-1,3,-1,0,0,1
7,4,32,-1,1,-1,0,0,1
7,4,33,-1,3,-1,0,0,1
7,4,34,-1,3,-1,0,0,1
7,4,35,-1,2,-1,0,0,1
7,4,36,1,2,1,1,1,0
7,4,37,1,3,1,0,0,1
7,4,38,1,1,1,0,0,1
7,4,39,1,1,1,0,0,1
7,4,40,1,2,1,0,0,1
7,4,41,1,1,1,0,0,1
7,4,42,-1,3,-1,1,1,0
7,4,43,-1,1,-1,0,0,1
7,4,44,-1,3,-1,0,0,1
7,4,45,-1,3,-1,0,0,1
7,4,46,-1,1,-1,0,0,1
7,4,47,-1,3,-1,0,0,1
7,4,48,-1,2,-1,0,0,1
7,4,49,-1,1,-1,0,0,1
7,4,50,1,1,1,1,1,0
7,4,51,1,1,1,0,0,1
7,4,52,1,2,1,0,0,1
7,4,53,1,2,1,0,0,1
7,4,54,1,2,1,0,0,1
7,4,55,1,2,1,0,0,1
7,4,56,1,3,1,0,0,1
7,4,57,1,1,1,0,0,1
7,4,58,1,2,1,0,0,1
7,4,59,-1,3,1,1,0,1
7,4,60,-1,2,1,0,0,1
7,4,61,-1,1,-1,0,1,0
7,4,62,-1,1,-1,0,0,1
7,4,63,-1,3,-1,0,0,1
7,4,64,1,3,-1,1,0,1
7,4,65,1,2,1,0,1,0
7,4,66,1,3,1,0,0,1
7,4,67,1,2,-1,0,1,0
7,4,68,1,2,-1,0,0,1
7,4,69,1,1,1,0,1,0
7,4,70,1,1,1,0,0,1
7,4,71,1,3,1,0,0,1
7,4,72,1,1,1,0,0,1
7,4,73,1,3,1,0,0,1
7,4,74,-1,2,1,1,0,1
7,4,75,-1,2,-1,0,1,0
7,4,76,-1,3,-1,0,0,1
7,4,77,-1,2,-1,0,0,1
7,4,78,-1,2,-1,0,0,1
7,4,79,-1,3,-1,0,0,1
7,4,80,-1,3,-1,0,0,1
7,6,1,1,1,-1,0,NaN,NaN
7,6,2,1,1,-1,0,0,1
7,6,3,1,3,-1,0,0,1
7,6,4,1,1,-1,0,0,1
7,6,5,1,3,1,0,1,0
7,6,6,1,1,1,0,0,1
7,6,7,1,1,1,0,0,1
7,6,8,-1,1,1,1,0,1
7,6,9,-1,2,1,0,0,1
7,6,10,-1,3,-1,0,1,0
7,6,11,-1,1,-1,0,0,1
7,6,12,-1,2,-1,0,0,1
7,6,13,-1,2,-1,0,0,1
7,6,14,1,1,-1,1,0,1
7,6,15,1,3,1,0,1,0
7,6,16,1,2,1,0,0,1
7,6,17,1,3,1,0,0,1
7,6,18,1,2,1,0,0,1
7,6,19,-1,2,-1,1,1,0
7,6,20,-1,1,-1,0,0,1
7,6,21,-1,1,-1,0,0,1
7,6,22,-1,3,-1,0,0,1
7,6,23,-1,3,-1,0,0,1
7,6,24,-1,3,-1,0,0,1
7,6,25,-1,3,-1,0,0,1
7,6,26,-1,2,-1,0,0,1
7,6,27,-1,2,-1,0,0,1
7,6,28,-1,3,-1,0,0,1
7,6,29,-1,2,-1,0,0,1
7,6,30,-1,2,-1,0,0,1
7,6,31,-1,3,-1,0,0,1
7,6,32,-1,3,-1,0,0,1
7,6,33,1,2,1,1,1,0
7,6,34,1,3,1,0,0,1
7,6,35,1,2,1,0,0,1
7,6,36,1,2,1,0,0,1
7,6,37,1,3,1,0,0,1
7,6,38,1,2,1,0,0,1
7,6,39,1,1,-1,0,1,0
7,6,40,-1,2,-1,1,0,1
7,6,41,-1,1,-1,0,0,1
7,6,42,-1,1,-1,0,0,1
7,6,43,-1,2,-1,0,0,1
7,6,44,-1,3,-1,0,0,1
7,6,45,-1,1,-1,0,0,1
7,6,46,-1,2,-1,0,0,1
7,6,47,-1,2,-1,0,0,1
7,6,48,-1,3,-1,0,0,1
7,6,49,1,1,1,1,1,0
7,6,50,1,1,1,0,0,1
7,6,51,1,3,1,0,0,1
7,6,52,1,2,1,0,0,1
7,6,53,1,3,1,0,0,1
7,6,54,1,2,1,0,0,1
7,6,55,1,2,-1,0,1,0
7,6,56,1,1,-1,0,0,1
7,6,57,1,1,1,0,1,0
7,6,58,1,3,1,0,0,1
7,6,59,1,1,1,0,0,1
7,6,60,-1,3,1,1,0,1
7,6,61,-1,1,1,0,0,1
7,6,62,-1,1,1,0,0,1
7,6,63,-1,1,1,0,0,1
7,6,64,-1,1,1,0,0,1
7,6,65,-1,2,1,0,0,1
7,6,66,-1,1,-1,0,1,0
7,6,67,-1,2,1,0,1,0
7,6,68,1,3,1,1,0,1
7,6,69,1,1,-1,0,1,0
7,6,70,1,2,1,0,1,0
7,6,71,1,3,-1,0,1,0
7,6,72,1,2,1,0,1,0
7,6,73,1,2,1,0,0,1
7,6,74,1,2,1,0,0,1
7,6,75,1,3,1,0,0,1
7,6,76,-1,3,1,1,0,1
7,6,77,-1,3,-1,0,1,0
7,6,78,-1,3,-1,0,0,1
7,6,79,-1,1,-1,0,0,1
7,6,80,-1,2,-1,0,0,1
7,8,1,-1,2,-1,0,NaN,NaN
7,8,2,-1,1,-1,0,0,1
7,8,3,-1,3,-1,0,0,1
7,8,4,-1,1,-1,0,0,1
7,8,5,-1,3,-1,0,0,1
7,8,6,1,1,-1,1,0,1
7,8,7,1,2,-1,0,0,1
7,8,8,1,2,-1,0,0,1
7,8,9,1,3,1,0,1,0
7,8,10,1,3,1,0,0,1
7,8,11,1,3,1,0,0,1
7,8,12,-1,2,1,1,0,1
7,8,13,-1,1,-1,0,1,0
7,8,14,-1,3,1,0,1,0
7,8,15,-1,1,1,0,0,1
7,8,16,-1,1,1,0,0,1
7,8,17,1,2,1,1,0,1
7,8,18,1,2,1,0,0,1
7,8,19,1,1,1,0,0,1
7,8,20,1,2,1,0,0,1
7,8,21,1,3,1,0,0,1
7,8,22,1,1,1,0,0,1
7,8,23,1,1,1,0,0,1
7,8,24,1,1,1,0,0,1
7,8,25,1,3,1,0,0,1
7,8,26,1,3,1,0,0,1
7,8,27,1,1,-1,0,1,0
7,8,28,1,3,-1,0,0,1
7,8,29,-1,3,-1,1,0,1
7,8,30,-1,2,-1,0,0,1
7,8,31,-1,3,-1,0,0,1
7,8,32,-1,3,-1,0,0,1
7,8,33,-1,1,-1,0,0,1
7,8,34,-1,1,-1,0,0,1
7,8,35,-1,2,-1,0,0,1
7,8,36,-1,2,-1,0,0,1
7,8,37,-1,2,-1,0,0,1
7,8,38,-1,2,-1,0,0,1
7,8,39,1,1,1,1,1,0
7,8,40,1,1,1,0,0,1
7,8,41,1,1,1,0,0,1
7,8,42,1,2,1,0,0,1
7,8,43,1,3,1,0,0,1
7,8,44,1,2,1,0,0,1
7,8,45,1,2,1,0,0,1
7,8,46,1,1,-1,0,1,0
7,8,47,-1,3,-1,1,0,1
7,8,48,-1,1,-1,0,0,1
7,8,49,-1,1,-1,0,0,1
7,8,50,-1,1,-1,0,0,1
7,8,51,-1,2,-1,0,0,1
7,8,52,-1,1,-1,0,0,1
7,8,53,-1,3,-1,0,0,1
7,8,54,-1,1,-1,0,0,1
7,8,55,-1,2,-1,0,0,1
7,8,56,-1,2,-1,0,0,1
7,8,57,-1,3,-1,0,0,1
7,8,58,-1,2,-1,0,0,1
7,8,59,1,2,-1,1,0,1
7,8,60,1,3,-1,0,0,1
7,8,61,1,3,1,0,1,0
7,8,62,1,3,1,0,0,1
7,8,63,1,2,-1,0,1,0
7,8,64,1,3,1,0,1,0
7,8,65,1,2,1,0,0,1
7,8,66,1,1,1,0,0,1
7,8,67,-1,1,-1,1,1,0
7,8,68,-1,2,-1,0,0,1
7,8,69,-1,2,-1,0,0,1
7,8,70,-1,1,-1,0,0,1
7,8,71,-1,2,-1,0,0,1
7,8,72,-1,2,-1,0,0,1
7,8,73,-1,3,-1,0,0,1
7,8,74,-1,2,-1,0,0,1
7,8,75,1,3,-1,1,0,1
7,8,76,1,1,-1,0,0,1
7,8,77,1,2,-1,0,0,1
7,8,78,1,3,1,0,1,0
7,8,79,1,3,1,0,0,1
7,8,80,1,3,1,0,0,1
7,9,1,-1,2,-1,0,NaN,NaN
7,9,2,-1,3,-1,0,0,1
7,9,3,-1,2,-1,0,0,1
7,9,4,-1,2,-1,0,0,1
7,9,5,-1,3,-1,0,0,1
7,9,6,-1,1,-1,0,0,1
7,9,7,1,2,1,1,1,0
7,9,8,1,3,-1,0,1,0
7,9,9,1,1,-1,0,0,1
7,9,10,1,2,-1,0,0,1
7,9,11,1,2,-1,0,0,1
7,9,12,1,1,1,0,1,0
7,9,13,1,3,1,0,0,1
7,9,14,1,1,1,0,0,1
7,9,15,1,2,1,0,0,1
7,9,16,1,1,-1,0,1,0
7,9,17,1,2,1,0,1,0
7,9,18,-1,2,1,1,0,1
7,9,19,-1,2,1,0,0,1
7,9,20,-1,2,1,0,0,1
7,9,21,-1,3,1,0,0,1
7,9,22,-1,1,-1,0,1,0
7,9,23,-1,2,-1,0,0,1
7,9,24,-1,3,-1,0,0,1
7,9,25,-1,2,-1,0,0,1
7,9,26,-1,1,-1,0,0,1
7,9,27,1,1,-1,1,0,1
7,9,28,1,1,-1,0,0,1
7,9,29,1,3,-1,0,0,1
7,9,30,1,3,-1,0,0,1
7,9,31,1,1,-1,0,0,1
7,9,32,1,2,1,0,1,0
7,9,33,-1,3,1,1,0,1
7,9,34,-1,1,1,0,0,1
7,9,35,-1,3,1,0,0,1
7,9,36,-1,2,1,0,0,1
7,9,37,-1,1,1,0,0,1
7,9,38,-1,3,-1,0,1,0
7,9,39,1,3,1,1,1,0
7,9,40,1,1,1,0,0,1
7,9,41,1,1,1,0,0,1
7,9,42,1,2,1,0,0,1
7,9,43,1,3,1,0,0,1
7,9,44,-1,2,-1,1,1,0
7,9,45,-1,1,-1,0,0,1
7,9,46,-1,3,-1,0,0,1
7,9,47,-1,3,-1,0,0,1
7,9,48,-1,2,-1,0,0,1
7,9,49,1,1,-1,1,0,1
7,9,50,1,2,-1,0,0,1
7,9,51,1,2,-1,0,0,1
7,9,52,1,1,-1,0,0,1
7,9,53,1,2,1,0,1,0
7,9,54,1,3,1,0,0,1
7,9,55,1,3,1,0,0,1
7,9,56,1,2,1,0,0,1
7,9,57,1,3,1,0,0,1
7,9,58,-1,1,1,1,0,1
7,9,59,-1,1,1,0,0,1
7,9,60,-1,3,1,0,0,1
7,9,61,-1,1,1,0,0,1
7,9,62,-1,2,-1,0,1,0
7,9,63,-1,3,-1,0,0,1
7,9,64,-1,1,-1,0,0,1
7,9,65,-1,2,-1,0,0,1
7,9,66,-1,2,-1,0,0,1
7,9,67,-1,2,-1,0,0,1
7,9,68,-1,1,-1,0,0,1
7,9,69,-1,2,-1,0,0,1
7,9,70,-1,3,-1,0,0,1
7,9,71,-1,3,-1,0,0,1
7,9,72,-1,1,-1,0,0,1
7,9,73,1,3,-1,1,0,1
7,9,74,1,1,1,0,1,0
7,9,75,1,1,1,0,0,1
7,9,76,1,1,1,0,0,1
7,9,77,1,2,1,0,0,1
7,9,78,1,3,1,0,0,1
7,9,79,1,3,1,0,0,1
7,9,80,1,3,1,0,0,1
7,11,1,1,3,1,0,NaN,NaN
7,11,2,1,3,1,0,0,1
7,11,3,1,2,1,0,0,1
7,11,4,1,2,1,0,0,1
7,11,5,1,3,1,0,0,1
7,11,6,1,2,1,0,0,1
7,11,7,1,1,1,0,0,1
7,11,8,1,3,1,0,0,1
7,11,9,1,2,1,0,0,1
7,11,10,1,1,1,0,0,1
7,11,11,-1,3,1,1,0,1
7,11,12,-1,1,1,0,0,1
7,11,13,-1,3,-1,0,1,0
7,11,14,-1,2,-1,0,0,1
7,11,15,-1,2,-1,0,0,1
7,11,16,-1,1,-1,0,0,1
7,11,17,-1,2,-1,0,0,1
7,11,18,-1,2,-1,0,0,1
7,11,19,-1,1,-1,0,0,1
7,11,20,-1,3,-1,0,0,1
7,11,21,-1,2,-1,0,0,1
7,11,22,-1,3,-1,0,0,1
7,11,23,-1,1,-1,0,0,1
7,11,24,-1,2,-1,0,0,1
7,11,25,-1,3,-1,0,0,1
7,11,26,1,3,-1,1,0,1
7,11,27,1,1,-1,0,0,1
7,11,28,1,1,1,0,1,0
7,11,29,1,1,1,0,0,1
7,11,30,1,2,1,0,0,1
7,11,31,-1,3,-1,1,1,0
7,11,32,-1,1,-1,0,0,1
7,11,33,-1,2,1,0,1,0
7,11,34,-1,2,-1,0,1,0
7,11,35,-1,1,-1,0,0,1
7,11,36,1,2,1,1,1,0
7,11,37,1,1,1,0,0,1
7,11,38,1,3,1,0,0,1
7,11,39,1,3,1,0,0,1
7,11,40,1,3,1,0,0,1
7,11,41,1,3,1,0,0,1
7,11,42,1,3,1,0,0,1
7,11,43,-1,1,1,1,0,1
7,11,44,-1,1,-1,0,1,0
7,11,45,-1,1,-1,0,0,1
7,11,46,-1,2,-1,0,0,1
7,11,47,-1,2,1,0,1,0
7,11,48,-1,2,-1,0,1,0
7,11,49,-1,2,-1,0,0,1
7,11,50,1,2,-1,1,0,1
7,11,51,1,2,-1,0,0,1
7,11,52,1,2,1,0,1,0
7,11,53,1,3,1,0,0,1
7,11,54,1,3,1,0,0,1
7,11,55,-1,2,1,1,0,1
7,11,56,-1,1,1,0,0,1
7,11,57,-1,3,-1,0,1,0
7,11,58,-1,3,-1,0,0,1
7,11,59,-1,2,-1,0,0,1
7,11,60,1,1,1,1,1,0
7,11,61,1,2,1,0,0,1
7,11,62,1,2,1,0,0,1
7,11,63,1,1,1,0,0,1
7,11,64,1,1,1,0,0,1
7,11,65,1,2,1,0,0,1
7,11,66,1,1,1,0,0,1
7,11,67,1,2,1,0,0,1
7,11,68,1,1,1,0,0,1
7,11,69,1,3,1,0,0,1
7,11,70,1,3,1,0,0,1
7,11,71,1,2,-1,0,1,0
7,11,72,1,1,-1,0,0,1
7,11,73,-1,1,-1,1,0,1
7,11,74,-1,1,-1,0,0,1
7,11,75,-1,1,-1,0,0,1
7,11,76,-1,3,-1,0,0,1
7,11,77,-1,1,-1,0,0,1
7,11,78,-1,3,-1,0,0,1
7,11,79,-1,3,-1,0,0,1
7,11,80,-1,3,-1,0,0,1
7,13,1,1,3,1,0,NaN,NaN
7,13,2,1,2,1,0,0,1
7,13,3,1,3,1,0,0,1
7,13,4,1,2,1,0,0,1
7,13,5,1,2,1,0,0,1
7,13,6,1,3,1,0,0,1
7,13,7,1,1,1,0,0,1
7,13,8,1,2,1,0,0,1
7,13,9,1,1,1,0,0,1
7,13,10,1,1,1,0,0,1
7,13,11,1,2,1,0,0,1
7,13,12,-1,2,1,1,0,1
7,13,13,-1,3,-1,0,1,0
7,13,14,-1,1,-1,0,0,1
7,13,15,-1,2,-1,0,0,1
7,13,16,-1,1,-1,0,0,1
7,13,17,1,3,-1,1,0,1
7,13,18,1,2,-1,0,0,1
7,13,19,1,1,-1,0,0,1
7,13,20,1,2,-1,0,0,1
7,13,21,1,3,1,0,1,0
7,13,22,-1,3,1,1,0,1
7,13,23,-1,3,-1,0,1,0
7,13,24,-1,2,-1,0,0,1
7,13,25,-1,3,-1,0,0,1
7,13,26,-1,1,-1,0,0,1
7,13,27,-1,3,-1,0,0,1
7,13,28,-1,1,-1,0,0,1
7,13,29,-1,3,-1,0,0,1
7,13,30,-1,1,-1,0,0,1
7,13,31,-1,1,-1,0,0,1
7,13,32,-1,2,-1,0,0,1
7,13,33,-1,2,-1,0,0,1
7,13,34,-1,1,1,0,1,0
7,13,35,1,1,1,1,0,1
7,13,36,1,1,1,0,0,1
7,13,37,1,3,1,0,0,1
7,13,38,1,2,-1,0,1,0
7,13,39,1,2,1,0,1,0
7,13,40,-1,3,-1,1,1,0
7,13,41,-1,1,-1,0,0,1
7,13,42,-1,1,-1,0,0,1
7,13,43,-1,2,-1,0,0,1
7,13,44,-1,3,-1,0,0,1
7,13,45,-1,1,-1,0,0,1
7,13,46,-1,3,-1,0,0,1
7,13,47,-1,1,-1,0,0,1
7,13,48,1,2,1,1,1,0
7,13,49,1,2,-1,0,1,0
7,13,50,1,3,1,0,1,0
7,13,51,1,1,-1,0,1,0
7,13,52,1,2,1,0,1,0
7,13,53,1,2,1,0,0,1
7,13,54,1,1,1,0,0,1
7,13,55,1,2,1,0,0,1
7,13,56,1,1,1,0,0,1
7,13,57,1,1,1,0,0,1
7,13,58,1,3,1,0,0,1
7,13,59,1,2,1,0,0,1
7,13,60,1,3,-1,0,1,0
7,13,61,1,3,1,0,1,0
7,13,62,1,3,1,0,0,1
7,13,63,-1,1,-1,1,1,0
7,13,64,-1,1,-1,0,0,1
7,13,65,-1,3,-1,0,0,1
7,13,66,-1,2,-1,0,0,1
7,13,67,-1,2,-1,0,0,1
7,13,68,-1,2,-1,0,0,1
7,13,69,-1,2,-1,0,0,1
7,13,70,-1,3,-1,0,0,1
7,13,71,1,2,1,1,1,0
7,13,72,1,1,1,0,0,1
7,13,73,1,1,1,0,0,1
7,13,74,1,3,1,0,0,1
7,13,75,1,2,1,0,0,1
7,13,76,-1,1,1,1,0,1
7,13,77,-1,3,1,0,0,1
7,13,78,-1,2,-1,0,1,0
7,13,79,-1,3,-1,0,0,1
7,13,80,-1,3,-1,0,0,1
7,15,1,-1,2,-1,0,NaN,NaN
7,15,2,-1,2,-1,0,0,1
7,15,3,-1,2,-1,0,0,1
7,15,4,-1,1,-1,0,0,1
7,15,5,-1,3,-1,0,0,1
7,15,6,-1,1,-1,0,0,1
7,15,7,-1,3,-1,0,0,1
7,15,8,-1,1,1,0,1,0
7,15,9,-1,3,-1,0,1,0
7,15,10,1,2,1,1,1,0
7,15,11,1,3,1,0,0,1
7,15,12,1,1,1,0,0,1
7,15,13,1,2,1,0,0,1
7,15,14,1,2,1,0,0,1
7,15,15,1,3,-1,0,1,0
7,15,16,1,3,1,0,1,0
7,15,17,1,2,1,0,0,1
7,15,18,1,2,1,0,0,1
7,15,19,1,2,1,0,0,1
7,15,20,1,3,1,0,0,1
7,15,21,1,3,1,0,0,1
7,15,22,1,3,1,0,0,1
7,15,23,-1,1,-1,1,1,0
7,15,24,-1,1,1,0,1,0
7,15,25,-1,1,1,0,0,1
7,15,26,-1,3,-1,0,1,0
7,15,27,-1,1,-1,0,0,1
7,15,28,1,3,1,1,1,0
7,15,29,1,2,1,0,0,1
7,15,30,1,2,1,0,0,1
7,15,31,1,2,1,0,0,1
7,15,32,1,3,1,0,0,1
7,15,33,1,1,1,0,0,1
7,15,34,1,2,1,0,0,1
7,15,35,-1,1,1,1,0,1
7,15,36,-1,3,-1,0,1,0
7,15,37,-1,2,-1,0,0,1
7,15,38,-1,3,-1,0,0,1
7,15,39,-1,1,-1,0,0,1
7,15,40,1,1,-1,1,0,1
7,15,41,1,2,1,0,1,0
7,15,42,1,2,1,0,0,1
7,15,43,1,1,1,0,0,1
7,15,44,1,2,1,0,0,1
7,15,45,1,2,1,0,0,1
7,15,46,-1,3,1,1,0,1
7,15,47,-1,2,1,0,0,1
7,15,48,-1,1,1,0,0,1
7,15,49,-1,3,1,0,0,1
7,15,50,-1,1,-1,0,1,0
7,15,51,-1,1,-1,0,0,1
7,15,52,-1,3,-1,0,0,1
7,15,53,-1,3,-1,0,0,1
7,15,54,-1,2,-1,0,0,1
7,15,55,-1,2,-1,0,0,1
7,15,56,-1,3,-1,0,0,1
7,15,57,1,3,-1,1,0,1
7,15,58,1,1,1,0,1,0
7,15,59,1,3,1,0,0,1
7,15,60,1,2,1,0,0,1
7,15,61,1,2,1,0,0,1
7,15,62,-1,2,1,1,0,1
7,15,63,-1,3,1,0,0,1
7,15,64,-1,1,1,0,0,1
7,15,65,-1,3,-1,0,1,0
7,15,66,-1,3,-1,0,0,1
7,15,67,-1,1,-1,0,0,1
7,15,68,-1,1,-1,0,0,1
7,15,69,-1,1,-1,0,0,1
7,15,70,-1,1,1,0,1,0
7,15,71,1,2,1,1,0,1
7,15,72,1,2,1,0,0,1
7,15,73,1,3,1,0,0,1
7,15,74,1,1,1,0,0,1
7,15,75,1,1,1,0,0,1
7,15,76,1,1,1,0,0,1
7,15,77,1,2,1,0,0,1
7,15,78,1,2,-1,0,1,0
7,15,79,1,3,1,0,1,0
7,15,80,1,1,1,0,0,1
8,1,1,-1,3,-1,0,NaN,NaN
8,1,2,-1,2,-1,0,0,1
8,1,3,-1,1,-1,0,0,1
8,1,4,-1,2,-1,0,0,1
8,1,5,-1,3,-1,0,0,1
8,1,6,1,2,-1,1,0,1
8,1,7,1,3,1,0,1,0
8,1,8,1,1,NaN,0,1,0
8,1,9,1,1,-1,0,1,0
8,1,10,1,3,1,0,1,0
8,1,11,1,2,1,0,0,1
8,1,12,1,2,1,0,0,1
8,1,13,1,1,-1,0,1,0
8,1,14,1,3,1,0,1,0
8,1,15,1,1,1,0,0,1
8,1,16,1,1,1,0,0,1
8,1,17,-1,2,-1,1,1,0
8,1,18,-1,2,-1,0,0,1
8,1,19,-1,3,-1,0,0,1
8,1,20,-1,3,-1,0,0,1
8,1,21,-1,3,-1,0,0,1
8,1,22,1,3,1,1,1,0
8,1,23,1,1,1,0,0,1
8,1,24,1,1,1,0,0,1
8,1,25,1,2,1,0,0,1
8,1,26,1,2,1,0,0,1
8,1,27,1,3,1,0,0,1
8,1,28,1,3,1,0,0,1
8,1,29,1,2,1,0,0,1
8,1,30,1,2,1,0,0,1
8,1,31,-1,1,1,1,0,1
8,1,32,-1,1,-1,0,1,0
8,1,33,-1,3,-1,0,0,1
8,1,34,-1,1,-1,0,0,1
8,1,35,-1,3,-1,0,0,1
8,1,36,-1,1,-1,0,0,1
8,1,37,-1,3,-1,0,0,1
8,1,38,-1,2,-1,0,0,1
8,1,39,-1,1,-1,0,0,1
8,1,40,-1,2,-1,0,0,1
8,1,41,-1,2,-1,0,0,1
8,1,42,1,3,-1,1,0,1
8,1,43,1,1,1,0,1,0
8,1,44,1,1,1,0,0,1
8,1,45,1,2,1,0,0,1
8,1,46,1,2,1,0,0,1
8,1,47,-1,2,1,1,0,1
8,1,48,-1,1,1,0,0,1
8,1,49,-1,3,-1,0,1,0
8,1,50,-1,1,1,0,1,0
8,1,51,-1,2,-1,0,1,0
8,1,52,-1,1,-1,0,0,1
8,1,53,-1,1,-1,0,0,1
8,1,54,-1,3,-1,0,0,1
8,1,55,-1,2,-1,0,0,1
8,1,56,-1,2,-1,0,0,1
8,1,57,-1,3,-1,0,0,1
8,1,58,-1,3,-1,0,0,1
8,1,59,-1,3,-1,0,0,1
8,1,60,1,1,-1,1,0,1
8,1,61,1,2,-1,0,0,1
8,1,62,1,2,1,0,1,0
8,1,63,1,1,-1,0,1,0
8,1,64,1,2,-1,0,0,1
8,1,65,1,3,-1,0,0,1
8,1,66,1,3,-1,0,0,1
8,1,67,1,2,1,0,1,0
8,1,68,1,1,-1,0,1,0
8,1,69,-1,1,-1,1,0,1
8,1,70,-1,3,-1,0,0,1
8,1,71,-1,2,-1,0,0,1
8,1,72,-1,2,-1,0,0,1
8,1,73,-1,1,-1,0,0,1
8,1,74,-1,3,-1,0,0,1
8,1,75,-1,1,-1,0,0,1
8,1,76,1,3,-1,1,0,1
8,1,77,1,3,1,0,1,0
8,1,78,1,2,1,0,0,1
8,1,79,1,1,1,0,0,1
8,1,80,1,2,1,0,0,1
8,3,1,1,2,1,0,NaN,NaN
8,3,2,1,2,1,0,0,1
8,3,3,1,2,1,0,0,1
8,3,4,1,1,1,0,0,1
8,3,5,1,2,1,0,0,1
8,3,6,1,1,1,0,0,1
8,3,7,1,1,1,0,0,1
8,3,8,1,2,1,0,0,1
8,3,9,1,1,1,0,0,1
8,3,10,-1,1,1,1,0,1
8,3,11,-1,3,-1,0,1,0
8,3,12,-1,3,-1,0,0,1
8,3,13,-1,3,-1,0,0,1
8,3,14,-1,3,-1,0,0,1
8,3,15,1,1,-1,1,0,1
8,3,16,1,2,-1,0,0,1
8,3,17,1,3,-1,0,0,1
8,3,18,1,2,-1,0,0,1
8,3,19,1,1,-1,0,0,1
8,3,20,1,1,1,0,1,0
8,3,21,-1,2,-1,1,1,0
8,3,22,-1,3,-1,0,0,1
8,3,23,-1,1,1,0,1,0
8,3,24,-1,3,-1,0,1,0
8,3,25,-1,2,-1,0,0,1
8,3,26,-1,2,-1,0,0,1
8,3,27,-1,3,-1,0,0,1
8,3,28,-1,1,-1,0,0,1
8,3,29,-1,1,-1,0,0,1
8,3,30,-1,1,-1,0,0,1
8,3,31,-1,1,-1,0,0,1
8,3,32,-1,3,-1,0,0,1
8,3,33,-1,1,-1,0,0,1
8,3,34,-1,2,-1,0,0,1
8,3,35,-1,3,-1,0,0,1
8,3,36,-1,2,-1,0,0,1
8,3,37,1,2,1,1,1,0
8,3,38,1,1,1,0,0,1
8,3,39,1,3,1,0,0,1
8,3,40,1,2,1,0,0,1
8,3,41,1,3,1,0,0,1
8,3,42,1,3,1,0,0,1
8,3,43,-1,3,1,1,0,1
8,3,44,-1,2,1,0,0,1
8,3,45,-1,3,-1,0,1,0
8,3,46,-1,2,-1,0,0,1
8,3,47,-1,1,-1,0,0,1
8,3,48,-1,2,-1,0,0,1
8,3,49,1,3,-1,1,0,1
8,3,50,1,2,1,0,1,0
8,3,51,1,2,1,0,0,1
8,3,52,1,2,1,0,0,1
8,3,53,1,3,1,0,0,1
8,3,54,1,3,1,0,0,1
8,3,55,1,2,1,0,0,1
8,3,56,1,1,1,0,0,1
8,3,57,1,2,1,0,0,1
8,3,58,1,1,1,0,0,1
8,3,59,1,2,1,0,0,1
8,3,60,1,3,1,0,0,1
8,3,61,-1,2,-1,1,1,0
8,3,62,-1,2,-1,0,0,1
8,3,63,-1,3,-1,0,0,1
8,3,64,-1,2,-1,0,0,1
8,3,65,-1,1,-1,0,0,1
8,3,66,-1,1,-1,0,0,1
8,3,67,-1,2,-1,0,0,1
8,3,68,-1,3,-1,0,0,1
8,3,69,-1,1,-1,0,0,1
8,3,70,1,3,1,1,1,0
8,3,71,1,1,1,0,0,1
8,3,72,1,1,1,0,0,1
8,3,73,1,3,1,0,0,1
8,3,74,1,2,1,0,0,1
8,3,75,-1,1,1,1,0,1
8,3,76,-1,1,1,0,0,1
8,3,77,-1,3,-1,0,1,0
8,3,78,-1,1,-1,0,0,1
8,3,79,-1,3,-1,0,0,1
8,3,80,-1,3,-1,0,0,1
8,5,1,1,1,1,0,NaN,NaN
8,5,2,1,2,1,0,0,1
8,5,3,1,3,1,0,0,1
8,5,4,1,2,1,0,0,1
8,5,5,1,3,1,0,0,1
8,5,6,-1,1,-1,1,1,0
8,5,7,-1,2,-1,0,0,1
8,5,8,-1,1,-1,0,0,1
8,5,9,-1,2,-1,0,0,1
8,5,10,-1,2,-1,0,0,1
8,5,11,-1,1,-1,0,0,1
